RevolvingUtilizationOfUnsecuredLines,DebtRatio,MonthlyIncome,NumberOfTimes90DaysLate,age,SeriousDlqin2yrs
0.00302163,0.161854768,8000.0,0.0,61.0,0.0
0.90518435,0.631827297,8476.0,0.0,57.0,0.0
0.668504939,0.12264303,6204.0,0.0,55.0,0.0
0.903659895,0.821435713,5000.0,0.0,58.0,0.0
0.238993068,0.183176197,8166.0,0.0,67.0,0.0
0.719661849,0.354300136,5150.0,0.0,35.0,1.0
0.005297011,0.180190002,6420.0,0.0,65.0,0.0
0.258868621,0.402442997,6139.0,0.0,37.0,0.0
0.009999817,0.179162073,5441.0,0.0,60.0,0.0
0.669931857,0.702276708,3996.0,0.0,64.0,0.0
0.417895272,0.798727851,2200.0,0.0,36.0,0.0
0.173807374,0.17546972,12400.0,0.0,54.0,0.0
0.738798227,0.090326714,3121.0,0.0,37.0,0.0
0.374870817,0.622638382,6033.0,0.0,40.0,0.0
0.449908182,0.262918796,1760.0,0.0,29.0,1.0
0.525760311,0.443627716,9250.0,0.0,58.0,0.0
0.588479635,0.638473535,10900.0,0.0,61.0,0.0
0.35844005,0.472763618,8003.0,0.0,74.0,0.0
0.004838554,0.156898939,6500.0,0.0,56.0,0.0
0.572092744,0.324189526,4811.0,0.0,62.0,0.0
0.916925633,0.355819224,7500.0,0.0,34.0,0.0
0.221242061,0.46686747,3983.0,0.0,53.0,0.0
0.070875456,0.323901882,8764.0,0.0,51.0,0.0
0.095067794,0.393718386,8500.0,0.0,41.0,0.0
0.517406283,0.793606456,12887.0,0.0,73.0,0.0
0.6525909,0.236929186,3021.0,0.0,50.0,0.0
0.9999999,0.571473207,6400.0,0.0,42.0,1.0
0.024799173,0.188505347,11500.0,0.0,51.0,0.0
0.12934994,0.248645946,12000.0,0.0,58.0,0.0
0.044144165,0.418395401,4000.0,0.0,57.0,0.0
0.05029385,0.218759771,9594.0,0.0,55.0,0.0
0.805539815,0.319925599,4300.0,0.0,71.0,0.0
0.242922317,0.358650504,11796.0,0.0,44.0,0.0
0.9999999,0.171625803,4200.0,0.0,39.0,0.0
0.058335772,0.430247718,2300.0,0.0,34.0,0.0
0.616655728,0.534325082,8200.0,0.0,55.0,0.0
0.378327328,0.736870168,3750.0,0.0,61.0,0.0
0.198048603,0.424648649,4624.0,0.0,43.0,0.0
0.245835236,0.471013445,6916.0,0.0,54.0,0.0
0.542471145,0.422933034,5345.0,0.0,36.0,0.0
0.0,0.0,3771.272315410278,0.0,27.0,1.0
0.0,0.0,3737.0,0.0,78.0,0.0
0.9999999,0.249875062,2000.0,0.0,60.0,0.0
0.008158065,0.075901328,8958.0,0.0,34.0,0.0
0.065477381,0.179053706,9700.0,0.0,53.0,0.0
0.155129408,0.553241126,6000.0,0.0,60.0,0.0
0.136162073,0.397254141,6700.0,0.0,64.0,0.0
0.000863044,0.253004312,10900.0,0.0,41.0,0.0
0.0,0.077891618,8100.0,0.0,36.0,0.0
0.873543405,0.237812372,4881.0,0.0,42.0,0.0
0.876364287,0.429594272,7122.0,0.0,49.0,1.0
0.925297498,0.441171219,5600.0,0.0,50.0,0.0
0.0,0.275154983,10484.0,0.0,55.0,0.0
0.354159194,0.256741743,9900.0,0.0,58.0,0.0
0.028626201,0.126642544,5250.0,0.0,60.0,0.0
0.00039473,0.0,9800.0,0.0,42.0,0.0
0.019251737,0.401949252,5950.0,0.0,39.0,0.0
0.123201969,0.165439485,8691.0,0.0,52.0,0.0
0.457165714,0.683105631,3000.0,0.0,55.0,0.0
0.216205768,0.077984403,3333.0,0.0,53.0,0.0
0.9999999,0.358897027,2320.0,0.0,65.0,0.0
0.094766315,0.214595135,3000.0,0.0,51.0,0.0
0.723517779,0.193480652,10000.0,0.0,34.0,0.0
0.045524652,0.588912887,12500.0,0.0,56.0,0.0
0.493347791,0.828369402,4666.0,0.0,69.0,0.0
0.989015116,0.22211278,4060.0,0.0,30.0,0.0
0.0,0.0,10500.0,0.0,71.0,0.0
0.0,0.377276326,2525.0,0.0,35.0,0.0
0.9999999,0.183788985,17666.0,0.0,60.0,0.0
0.031799205,0.22528327,4500.0,0.0,54.0,0.0
0.014547226,0.004907621,3463.0,0.0,54.0,0.0
0.084084528,0.083569616,6700.0,0.0,39.0,0.0
0.05223753,0.298918855,8416.0,0.0,51.0,0.0
0.660647194,0.082083662,2533.0,0.0,40.0,0.0
0.055399824,0.436912617,5000.0,0.0,53.0,0.0
0.9999999,0.168369614,2250.0,0.0,28.0,0.0
0.296224652,0.309417685,6954.0,0.0,37.0,0.0
0.915470031,0.385931559,4733.0,0.0,34.0,0.0
0.199880215,0.64150293,2900.0,0.0,78.0,0.0
0.11412941,0.242878561,2000.0,0.0,30.0,0.0
0.327334083,0.236816588,13406.0,0.0,35.0,0.0
0.060572952,0.033859303,6083.0,0.0,50.0,0.0
0.535771886,0.375190756,13760.0,0.0,47.0,0.0
0.527259945,0.096703915,14228.0,0.0,63.0,0.0
0.366566673,0.413366931,8333.0,0.0,39.0,0.0
0.299680591,0.432439939,7200.0,0.0,42.0,0.0
0.02016568,0.168865816,13868.0,0.0,52.0,0.0
0.166567441,0.059629136,8250.0,0.0,54.0,0.0
0.282581387,0.392418871,7333.0,0.0,46.0,0.0
0.086589617,0.471103742,4221.0,0.0,43.0,1.0
0.0,0.318019519,4200.0,0.0,41.0,0.0
0.035609465,0.275181892,6184.0,0.0,31.0,0.0
0.504701352,0.637636081,4500.0,0.0,45.0,0.0
0.9999999,0.0,5420.0,0.0,62.0,0.0
0.9999999,0.509704741,8500.0,0.0,52.0,0.0
0.241576132,0.381699087,5037.0,0.0,59.0,0.0
0.162014574,0.227179873,9300.0,0.0,59.0,0.0
0.233849588,0.273371877,9166.0,0.0,41.0,0.0
0.438341488,0.330395573,4878.0,1.0,37.0,0.0
0.9999999,0.0,5450.476225976629,0.0,41.0,0.0
0.134546692,0.357762599,5416.0,0.0,67.0,0.0
0.018157364,0.462563875,4500.0,0.0,56.0,0.0
0.175066869,0.361835841,5250.0,0.0,65.0,0.0
0.65813111,0.102979404,5000.0,0.0,46.0,1.0
0.60814601,0.154684096,17900.0,0.0,61.0,0.0
0.295722446,0.48621249,9863.0,0.0,48.0,0.0
0.101020438,0.144252027,5427.0,0.0,61.0,0.0
0.293011919,0.095226193,4000.0,0.0,46.0,0.0
0.232204745,0.051716645,2300.0,0.0,59.0,0.0
0.210144746,0.211038108,7609.0,0.0,46.0,0.0
0.061077557,0.257876991,8600.0,0.0,51.0,0.0
0.5992004,0.037946429,3583.0,0.0,33.0,0.0
0.0,0.25634873,5000.0,0.0,66.0,0.0
0.781090165,0.770409863,3000.0,0.0,60.0,0.0
0.650017453,0.603816707,8750.0,0.0,63.0,0.0
0.254016954,0.293594965,2700.0,0.0,33.0,0.0
0.042586641,0.194888889,8999.0,0.0,61.0,0.0
0.104377912,0.04563815,16586.0,0.0,51.0,0.0
0.121110986,0.123141564,12375.0,0.0,36.0,0.0
0.720327967,0.187756916,9000.0,0.0,74.0,0.0
0.302081703,0.454632101,5245.0,0.0,51.0,0.0
0.05306668,0.125115116,7600.0,0.0,41.0,0.0
0.273215848,0.212071481,5483.0,0.0,69.0,0.0
0.108772591,0.458386143,7100.0,0.0,66.0,0.0
0.985395849,0.446868286,6050.0,0.0,33.0,1.0
0.353400044,0.461307738,5000.0,0.0,61.0,0.0
0.0,0.0,15000.0,0.0,40.0,0.0
0.189587361,0.067932729,10583.0,0.0,50.0,0.0
0.039606295,0.253418414,14260.0,0.0,51.0,0.0
0.068941744,0.285955056,1779.0,0.0,68.0,0.0
0.065341405,0.180727317,8166.0,0.0,70.0,0.0
0.084212865,0.28887977,12184.0,0.0,58.0,0.0
0.868330694,0.671442852,3000.0,0.0,63.0,0.0
0.043953266,0.404553146,6500.0,0.0,71.0,0.0
0.00995645,0.336575549,11925.0,0.0,59.0,0.0
0.171082667,0.468651923,13700.0,0.0,63.0,0.0
0.005949703,0.025264777,16900.0,0.0,50.0,0.0
0.006096578,0.002883229,2080.0,0.0,73.0,0.0
0.302178411,0.548851242,8617.0,0.0,59.0,0.0
0.290905974,0.152373418,6319.0,0.0,49.0,0.0
0.227316355,0.219531163,9000.0,0.0,36.0,0.0
0.009783071,0.321173954,8415.0,0.0,40.0,0.0
0.9999999,0.173978253,8000.0,0.0,30.0,0.0
0.9999999,0.0,6111.357632041631,0.0,54.0,0.0
0.080423024,0.183263414,9057.0,0.0,54.0,0.0
0.602071064,0.422907489,2950.0,0.0,39.0,0.0
0.992031873,0.174613835,5955.0,0.0,27.0,0.0
0.326625749,0.227140078,6167.0,0.0,59.0,0.0
0.006487286,0.64033264,2404.0,0.0,61.0,0.0
0.071907907,0.181205165,6969.0,0.0,62.0,0.0
0.046009447,0.354435566,4880.0,0.0,59.0,0.0
0.156605424,0.573053368,8000.0,0.0,35.0,0.0
0.216543525,0.532697548,2201.0,0.0,38.0,0.0
0.529187377,0.261280735,3700.0,0.0,61.0,1.0
0.767446511,0.113396173,3500.0,0.0,35.0,0.0
0.138129187,0.455681737,14000.0,0.0,40.0,1.0
0.93521735,0.548653106,5456.0,0.0,45.0,1.0
0.9999999,0.251704391,3666.0,0.0,35.0,0.0
0.011899405,0.011899515,2268.0,0.0,59.0,0.0
0.74635589,0.609007833,3063.0,0.0,61.0,0.0
0.002380839,0.000220361,4537.0,0.0,74.0,0.0
0.600498823,0.656268746,5000.0,0.0,46.0,1.0
0.111825212,0.52851129,5225.0,0.0,67.0,0.0
0.088755885,0.236070947,10373.0,0.0,61.0,0.0
0.087873055,0.295576275,5040.0,0.0,33.0,0.0
9.74e-05,0.0,7300.0,0.0,77.0,0.0
0.31750943,0.744654669,6500.0,0.0,62.0,0.0
0.579439539,0.66237783,8082.0,0.0,39.0,0.0
0.021016727,0.182401467,12000.0,0.0,40.0,0.0
0.051806251,0.013678019,7310.0,0.0,71.0,0.0
0.0,0.025928793,7751.0,0.0,67.0,0.0
0.740684603,0.194655813,5650.0,0.0,56.0,0.0
0.203179682,0.252203857,7259.0,0.0,55.0,0.0
0.261959774,0.264183954,4000.0,0.0,39.0,0.0
0.004251412,0.26209111,14948.0,0.0,62.0,0.0
0.021338651,0.29615641,4500.0,0.0,47.0,0.0
0.060100814,0.162924152,4007.0,0.0,67.0,0.0
0.191078269,0.01689831,10000.0,0.0,44.0,0.0
0.761249338,0.47051152,6900.0,0.0,63.0,0.0
0.522293243,0.183623437,12236.0,0.0,64.0,0.0
0.00123589,0.755698789,6360.0,0.0,52.0,0.0
0.199559364,0.143107112,8000.0,0.0,48.0,0.0
0.938026549,0.614992282,14900.0,0.0,41.0,1.0
0.523830219,0.436161517,6116.0,0.0,48.0,0.0
0.121694988,0.272658854,9300.0,0.0,59.0,0.0
0.10476082,0.424657534,10000.0,0.0,48.0,0.0
0.9999999,0.031236985,2400.0,0.0,57.0,0.0
0.189220399,0.509848313,8833.0,0.0,67.0,0.0
0.180815116,0.222888786,6500.0,0.0,39.0,0.0
0.082930734,0.488336868,3300.0,0.0,68.0,0.0
0.264392215,0.19897084,1748.0,0.0,69.0,0.0
0.02699183,0.191626744,4800.0,0.0,62.0,0.0
0.127717513,0.389902524,4000.0,0.0,56.0,0.0
0.327483733,0.475074989,7000.0,0.0,70.0,1.0
0.608497589,0.492636675,4956.0,0.0,45.0,0.0
0.029005321,0.428413793,7249.0,0.0,43.0,0.0
0.566250549,0.238930056,11065.0,0.0,54.0,0.0
0.001926266,0.298280293,5058.0,0.0,52.0,0.0
0.565085312,0.329301075,10415.0,0.0,52.0,0.0
0.9999999,0.207698075,4000.0,0.0,27.0,0.0
0.646467095,0.058128079,3044.0,0.0,36.0,0.0
0.583841616,0.405999259,8100.0,0.0,47.0,0.0
0.048018744,0.213506889,11830.0,0.0,54.0,0.0
0.647155502,0.383458647,6250.0,0.0,49.0,0.0
0.849620051,0.811621368,3200.0,0.0,65.0,1.0
0.0,0.246809366,9950.0,0.0,59.0,0.0
0.887629374,0.364933975,13100.0,0.0,60.0,0.0
0.045070206,0.334494774,6600.0,0.0,41.0,0.0
0.100963421,0.272311384,13333.0,0.0,41.0,0.0
0.852490239,0.421324423,6583.0,0.0,36.0,0.0
0.997231195,0.324796848,4060.0,0.0,46.0,0.0
0.965467818,0.175564887,5000.0,0.0,58.0,0.0
0.601446618,0.677516159,4331.0,0.0,44.0,0.0
0.023981454,0.236557047,15416.0,0.0,40.0,0.0
0.000223164,0.374541819,3000.0,0.0,61.0,0.0
0.043940299,0.187308359,7500.0,0.0,59.0,0.0
0.98655636,0.208892397,3800.0,0.0,27.0,0.0
0.352963921,0.539591978,5783.0,0.0,30.0,0.0
0.01639918,0.143723391,7750.0,0.0,44.0,0.0
0.496777857,0.080513559,8333.0,0.0,40.0,0.0
0.085901693,0.575369852,2500.0,0.0,47.0,0.0
0.454772614,0.184724382,5786.0,0.0,33.0,0.0
0.326704072,0.162203687,4555.0,0.0,38.0,0.0
0.070136026,0.247672253,12350.0,0.0,47.0,0.0
0.585130677,0.263397807,16233.0,0.0,44.0,0.0
0.214749122,0.083983203,5000.0,0.0,51.0,0.0
0.0,0.068434718,5391.0,0.0,47.0,0.0
0.138909413,0.443022791,2500.0,0.0,55.0,0.0
0.856311939,0.33561891,11083.0,0.0,39.0,0.0
0.009363211,0.491612302,8583.0,0.0,63.0,0.0
0.501327836,0.545896812,7810.0,0.0,73.0,0.0
0.796000088,0.600037732,10600.0,0.0,43.0,0.0
0.022030087,0.401262215,4911.0,0.0,52.0,0.0
0.805322667,0.69047619,7307.0,0.0,48.0,0.0
0.548022599,0.466186107,7629.0,0.0,71.0,0.0
0.025749356,0.002856871,10500.0,0.0,64.0,0.0
0.478152488,0.278303673,5281.0,0.0,43.0,1.0
0.110199584,0.245877061,2000.0,0.0,33.0,0.0
0.03211302,0.144365104,6441.0,0.0,51.0,0.0
0.062180385,0.123982952,2580.0,0.0,36.0,0.0
0.854836767,0.524298653,9053.0,0.0,68.0,0.0
0.715311532,0.163448965,13000.0,0.0,45.0,0.0
0.181609127,0.058929405,15000.0,0.0,69.0,0.0
0.101226678,0.014492754,2000.0,0.0,39.0,0.0
0.118425691,0.307631786,5083.0,0.0,41.0,0.0
0.054965045,0.277018086,6800.0,0.0,68.0,0.0
0.246308188,0.309423968,9061.0,0.0,79.0,0.0
0.041192438,0.310672332,4000.0,0.0,54.0,0.0
0.615049114,0.411074571,11250.0,0.0,46.0,0.0
0.034458132,0.076061596,2142.0,0.0,42.0,0.0
0.9999999,0.140821459,2385.0,0.0,50.0,1.0
0.0,0.250583139,3000.0,0.0,28.0,0.0
0.002806894,0.238732503,6500.0,0.0,37.0,0.0
0.0,0.174042059,7750.0,0.0,51.0,0.0
0.204258396,0.133186681,10000.0,0.0,60.0,0.0
0.0,0.126548196,1856.0,0.0,77.0,0.0
0.159748582,0.029384109,4253.0,0.0,42.0,0.0
0.9999999,0.577287066,5388.0,0.0,52.0,0.0
0.013570782,0.298217505,4992.0,0.0,67.0,0.0
0.619606938,0.390937178,4854.0,0.0,53.0,0.0
0.199847744,0.425823653,5250.0,0.0,47.0,0.0
0.135188621,0.492590609,5600.0,0.0,39.0,0.0
0.21371116,0.264747332,14900.0,0.0,62.0,0.0
0.023727109,0.036507531,3916.0,0.0,43.0,0.0
0.661516954,0.455924013,6000.0,0.0,31.0,0.0
0.016093683,0.804460681,5200.0,0.0,75.0,0.0
0.888822236,0.324446814,3750.0,0.0,59.0,0.0
0.0,0.373406648,4000.0,0.0,33.0,0.0
0.120823925,0.29595761,11700.0,0.0,64.0,0.0
0.469417446,0.582075986,5500.0,0.0,47.0,1.0
0.000306112,0.651060625,7966.0,0.0,49.0,0.0
0.268252773,0.364132081,3300.0,0.0,65.0,0.0
0.923313557,0.277674935,2700.0,0.0,39.0,1.0
0.509674906,0.359234395,7000.0,0.0,36.0,1.0
0.367072659,0.384903731,5868.0,0.0,43.0,0.0
0.083287189,0.257145238,12000.0,0.0,43.0,0.0
0.597912217,0.574280474,14175.0,1.0,36.0,0.0
0.733013118,0.493938258,8000.0,0.0,43.0,0.0
0.208747254,0.262908647,6545.0,0.0,48.0,0.0
0.109760271,0.050331905,11900.0,0.0,56.0,0.0
0.24731676,0.64745085,3000.0,0.0,37.0,0.0
0.601699858,0.3453958,3094.0,0.0,41.0,0.0
0.377562863,0.411313519,7300.0,0.0,40.0,0.0
0.193598681,0.218363589,3800.0,0.0,40.0,0.0
0.9999999,0.0,3200.0,0.0,52.0,1.0
0.27623779,0.550030533,11462.0,0.0,56.0,0.0
0.406492928,0.159400348,13807.0,0.0,52.0,0.0
0.119917191,0.38075618,4125.0,0.0,32.0,0.0
0.9999999,0.151701596,5200.0,0.0,44.0,0.0
0.077158235,0.294228695,3707.0,0.0,44.0,0.0
0.978455525,0.211961462,5500.0,0.0,69.0,0.0
0.9999999,0.0,10595.0,0.0,43.0,0.0
0.153709804,0.40086001,6278.0,0.0,64.0,0.0
0.076073568,0.144308723,9250.0,0.0,56.0,0.0
0.007078857,0.252213653,3500.0,0.0,39.0,0.0
0.9999999,0.045489255,9166.0,0.0,45.0,0.0
0.018038323,0.203967365,6250.0,0.0,51.0,0.0
0.263007965,0.333232124,6586.0,0.0,56.0,0.0
0.294904772,0.373125375,5000.0,0.0,64.0,0.0
0.697030297,0.30845168,5773.0,0.0,63.0,0.0
0.133175461,0.215749198,4050.0,0.0,65.0,0.0
0.647252767,0.455087889,6200.0,0.0,38.0,1.0
0.600025395,0.456743869,2935.0,0.0,53.0,0.0
0.0,0.09107435,5500.0,0.0,33.0,0.0
0.9999999,0.208961474,2387.0,0.0,37.0,0.0
0.050312168,0.117403672,11600.0,0.0,41.0,0.0
0.0,0.221489585,6672.0,0.0,59.0,0.0
0.0,0.081024202,2850.0,0.0,28.0,0.0
0.134711898,0.285340909,8799.0,1.0,54.0,0.0
0.018357683,0.220404168,14300.0,0.0,63.0,0.0
0.000434745,0.0,3600.0,0.0,49.0,0.0
0.841255892,0.557415283,7288.0,0.0,69.0,0.0
0.179875299,0.159537572,3459.0,0.0,36.0,0.0
0.170986658,0.252921319,11552.0,0.0,54.0,0.0
0.032963124,0.802783109,2083.0,0.0,50.0,0.0
0.47089257,0.446868467,11000.0,0.0,51.0,0.0
0.0,0.588620251,5500.0,0.0,62.0,0.0
0.000444097,0.513885803,4500.0,0.0,75.0,0.0
0.033265759,0.129720479,8764.0,0.0,71.0,0.0
0.510658322,0.28038746,9600.0,0.0,60.0,0.0
0.063598651,0.217391304,2000.0,0.0,63.0,0.0
0.649171984,0.37350973,13000.0,0.0,71.0,0.0
0.0,0.165976289,7000.0,0.0,76.0,0.0
0.9999999,0.373608431,6736.0,0.0,46.0,1.0
0.144389193,0.360882894,8154.0,0.0,61.0,0.0
0.063387323,0.003748438,2400.0,0.0,72.0,0.0
0.042947697,0.060983607,4574.0,0.0,32.0,0.0
0.321368229,0.39186572,4646.0,0.0,42.0,0.0
0.039115174,0.012034808,5400.0,0.0,68.0,0.0
0.296279797,0.356989027,9750.0,0.0,57.0,1.0
0.25759003,0.314984709,4250.0,0.0,47.0,0.0
0.001102729,0.001498501,2001.0,0.0,73.0,0.0
0.030781259,0.055487255,12200.0,0.0,54.0,0.0
0.161924381,0.838046272,3500.0,0.0,38.0,0.0
0.00604057,0.422938073,3600.0,0.0,49.0,0.0
0.036222418,0.05891805,5600.0,0.0,56.0,0.0
0.107621631,0.374753452,6083.0,0.0,49.0,0.0
0.0,0.309069093,10000.0,0.0,38.0,0.0
0.803649114,0.563406099,6000.0,0.0,41.0,0.0
0.0,0.543536088,5638.0,0.0,40.0,0.0
0.879738206,0.312068399,6081.0,0.0,45.0,0.0
0.172215881,0.519524618,3533.0,0.0,72.0,0.0
0.004189086,0.377828451,5700.0,0.0,53.0,0.0
0.9999999,0.211778822,10000.0,0.0,62.0,0.0
0.32966919,0.114949178,12100.0,0.0,54.0,0.0
0.857732546,0.408718256,5000.0,0.0,41.0,0.0
0.007558656,0.349191784,14166.0,0.0,62.0,0.0
0.767891177,0.322447048,8450.0,0.0,39.0,0.0
0.5378015,0.113596746,3441.0,1.0,50.0,1.0
0.075902803,0.102542131,3500.0,0.0,37.0,0.0
0.366494985,0.434622468,3800.0,0.0,36.0,0.0
0.315179742,0.071100578,6750.0,0.0,40.0,0.0
0.019259615,0.774689642,5396.0,0.0,63.0,0.0
0.029569658,0.105787395,5822.0,0.0,53.0,0.0
0.357865382,0.479187817,10834.0,0.0,79.0,0.0
0.301324655,0.201248545,9450.0,0.0,49.0,0.0
0.9999999,0.099218485,2942.0,1.0,42.0,0.0
0.020984438,0.649189069,4500.0,0.0,68.0,0.0
0.565546651,0.129313025,6433.0,0.0,36.0,0.0
0.487773279,0.343102216,4196.0,0.0,50.0,0.0
0.034993079,0.020398368,4166.0,0.0,74.0,0.0
0.041340743,0.233223322,1817.0,0.0,37.0,0.0
0.044090432,0.028438125,4500.0,0.0,39.0,0.0
0.740518962,0.153105255,12977.0,0.0,40.0,1.0
0.937876941,0.457056308,11223.0,1.0,36.0,0.0
0.006243075,0.200265716,14300.0,0.0,65.0,0.0
0.135050879,0.391721656,3333.0,0.0,27.0,0.0
0.725709716,0.012029405,4488.0,1.0,63.0,0.0
0.98296624,0.437426488,8501.0,0.0,61.0,0.0
0.008686923,0.257551837,9500.0,0.0,46.0,0.0
0.026788997,0.40545809,5642.0,0.0,62.0,0.0
0.278832052,0.038297006,4908.0,0.0,56.0,0.0
0.358227611,0.290460226,3280.0,0.0,42.0,0.0
0.240715893,0.400098345,6100.0,0.0,60.0,0.0
0.488151185,0.141038305,18221.0,0.0,73.0,0.0
0.005841295,0.247597078,2600.0,1.0,46.0,0.0
0.612301438,0.364467849,10823.0,0.0,57.0,0.0
0.604822644,0.595771594,5533.0,0.0,59.0,0.0
0.003545999,0.113953132,6528.0,0.0,43.0,0.0
0.0064626,0.001080789,3700.0,0.0,76.0,0.0
0.493449652,0.616756819,8688.0,0.0,48.0,0.0
0.381169757,0.337438424,5683.0,0.0,49.0,0.0
0.726855664,0.5216,5624.0,0.0,39.0,0.0
0.9999999,0.190681004,1394.0,0.0,78.0,0.0
0.208142976,0.35942029,5519.0,0.0,50.0,0.0
0.417741317,0.465075155,7916.0,0.0,36.0,0.0
0.018420083,0.142790481,15000.0,0.0,59.0,0.0
0.092895355,0.0568438,6209.0,0.0,61.0,0.0
0.001481454,0.066356535,11392.0,0.0,63.0,0.0
0.699631092,0.158736772,12000.0,0.0,43.0,0.0
0.274786156,0.069725711,3900.0,0.0,57.0,0.0
0.081173818,0.387034814,8329.0,0.0,61.0,0.0
0.9999999,0.157803718,2312.0,0.0,64.0,0.0
0.014507638,0.006665556,6000.0,0.0,68.0,0.0
0.0619969,0.276233623,8166.0,0.0,64.0,0.0
0.048112911,0.145606799,8000.0,0.0,62.0,0.0
0.012682196,0.120621543,7593.0,0.0,41.0,0.0
0.0,0.138950893,3583.0,0.0,31.0,0.0
0.025535947,0.029492627,4000.0,0.0,65.0,0.0
0.279308828,0.599267049,6275.0,0.0,46.0,0.0
0.285902962,0.417930345,6000.0,0.0,40.0,0.0
0.271553519,0.218030932,2650.0,0.0,28.0,0.0
0.095771765,0.318609327,15416.0,0.0,43.0,0.0
0.0,0.255068266,4833.0,0.0,30.0,0.0
0.408394404,0.626345464,1950.0,0.0,31.0,0.0
0.043037937,0.378848243,2760.0,0.0,62.0,0.0
0.271251062,0.075259044,5500.0,0.0,44.0,0.0
0.168072342,0.445388653,4000.0,0.0,38.0,0.0
0.710255069,0.463768116,8900.0,0.0,44.0,0.0
0.03447066,0.245433942,7500.0,0.0,41.0,0.0
0.66001823,0.11495522,8150.0,1.0,42.0,0.0
0.066493351,0.004221284,4500.0,0.0,69.0,0.0
0.0,0.484329937,5200.0,0.0,36.0,0.0
0.133441054,0.597415265,4100.0,0.0,56.0,0.0
0.588733231,0.223449969,1628.0,0.0,59.0,0.0
0.019262752,0.010795682,2500.0,0.0,65.0,0.0
0.026965768,0.700433189,3000.0,0.0,46.0,0.0
0.00467194,0.084854564,4984.0,0.0,36.0,0.0
0.026133722,0.186499795,9747.0,0.0,39.0,0.0
0.14325183,0.332589286,5375.0,0.0,57.0,0.0
0.0,0.715129487,2200.0,0.0,44.0,0.0
0.701828578,0.787121435,3400.0,0.0,43.0,0.0
0.0,0.626925991,3958.0,0.0,55.0,0.0
0.154687564,0.029081097,6670.0,0.0,32.0,0.0
0.00388259,0.329597343,4817.0,0.0,69.0,0.0
0.9999999,0.0,9857.268562005156,0.0,55.0,0.0
0.136658333,0.620403514,6145.0,0.0,57.0,0.0
0.071761898,0.576276322,6600.0,0.0,58.0,0.0
0.05746317,0.280371963,10000.0,0.0,47.0,0.0
0.510573193,0.155579256,7500.0,0.0,59.0,0.0
0.816480264,0.784897685,10408.0,0.0,39.0,0.0
0.079620937,0.483152484,1750.0,0.0,55.0,0.0
0.641080721,0.816797416,4333.0,0.0,62.0,0.0
0.014661077,0.065315916,3750.0,0.0,34.0,0.0
0.086325356,0.372579975,12034.0,0.0,44.0,0.0
0.912924362,0.83368846,8916.0,0.0,65.0,0.0
0.11981507,0.250441956,8484.0,0.0,56.0,0.0
0.295036745,0.295940812,5000.0,0.0,52.0,0.0
0.023835683,0.366175801,6586.0,0.0,32.0,0.0
0.492214508,0.11203628,13450.0,0.0,45.0,0.0
0.9999999,0.0,3888.0,0.0,61.0,0.0
0.393645523,0.20203257,8166.0,0.0,64.0,0.0
0.346318092,0.285061411,3500.0,0.0,28.0,0.0
0.9999999,0.0,6891.4413238442185,0.0,57.0,0.0
0.0,0.416446091,11333.0,0.0,64.0,0.0
0.162160796,0.481666147,9626.0,0.0,38.0,1.0
0.779220779,0.370124481,3614.0,0.0,41.0,0.0
0.02899342,0.470355731,4300.0,0.0,35.0,0.0
0.941009408,0.223208416,6083.0,0.0,56.0,0.0
0.523619095,0.741935484,4246.0,0.0,48.0,0.0
0.01577375,0.193471682,4625.0,0.0,58.0,0.0
0.038448472,0.530426398,9333.0,0.0,52.0,0.0
0.095735816,0.02009117,5922.0,0.0,47.0,0.0
0.035809772,0.011354008,5900.0,0.0,67.0,0.0
0.752024798,0.069018405,3259.0,0.0,72.0,0.0
0.017674982,0.199306759,7500.0,0.0,40.0,0.0
0.28006666,0.046817464,1900.0,0.0,44.0,0.0
0.007897978,0.207583393,8333.0,0.0,45.0,0.0
0.973810355,0.314965765,9200.0,1.0,42.0,0.0
0.051312095,0.029044853,10500.0,0.0,59.0,0.0
0.0,0.0704507,6500.0,0.0,30.0,0.0
0.249360475,0.29907788,9000.0,0.0,53.0,0.0
0.215889206,0.421810425,7500.0,0.0,53.0,0.0
0.22577957,0.303523788,17991.0,0.0,59.0,0.0
0.543723776,0.236619949,12200.0,0.0,61.0,0.0
0.592471737,0.492141111,5725.0,0.0,35.0,0.0
0.295070493,0.46188594,7083.0,0.0,68.0,0.0
0.070643597,0.294965399,15750.0,0.0,56.0,0.0
0.327429263,0.48011883,4375.0,0.0,55.0,0.0
0.927695089,0.385695059,5200.0,0.0,41.0,1.0
0.011344436,0.524766977,7509.0,0.0,51.0,0.0
0.025638504,0.004338804,5300.0,0.0,65.0,0.0
0.056074888,0.197690905,4936.0,0.0,79.0,0.0
0.252037398,0.088200935,1711.0,0.0,35.0,0.0
0.9999999,0.0,4942.105913618937,0.0,31.0,0.0
0.9999999,0.152591171,3125.0,0.0,27.0,0.0
0.0,0.39103669,4060.0,0.0,67.0,0.0
0.082504198,0.252993838,8600.0,0.0,47.0,0.0
0.037600657,0.285503395,16934.0,0.0,51.0,0.0
0.0,0.013388976,5750.0,0.0,27.0,0.0
0.004822115,0.000899955,6666.0,0.0,66.0,0.0
0.097008361,0.539416903,9500.0,0.0,72.0,0.0
0.999300797,0.173376275,3725.0,1.0,56.0,1.0
